RIGHT_POINTS
5.51091059616309e-16 -1.5
3.4441508912858083 -2.18508420739842
6.3639610306789285 -4.1360389693210715
8.31491579260158 -7.055849108714192
9.0 -10.5
9.91344560986456 -15.092201188381079
12.51471862576143 -18.98528137423857
16.407798811618925 -21.58655439013544
21.0 -22.5
29.57084082191351 -22.734330961046695
39.51987233574529 -22.970263507522446
48.68467058521165 -22.976353208699337
58.90231075889452 -22.650616424023525
69.21805212738076 -23.368045307143298
77.01293199395991 -23.24125185620149
84.57218795595685 -22.564031438226998
95.84079882539092 -23.091099582931317
101 -22.53101175146975
LEFT_POINTS
7.347880794884119e-16 1.5
4.592201188381078 0.58655439013544
8.485281374238571 -2.0147186257614287
11.08655439013544 -5.907798811618923
12.0 -10.5
12.68508420739842 -13.944150891285808
14.636038969321072 -16.86396103067893
17.55584910871419 -18.81491579260158
21.0 -19.5
29.57084082191351 -18.50435516448954
39.51987233574529 -18.66353854872561
48.68467058521165 -18.86093185945584
58.90231075889452 -18.865139341714812
69.21805212738076 -18.976818789616697
77.01293199395991 -18.82858852463041
84.57218795595685 -18.741769753713182
95.84079882539092 -19.198732340484288
101 -18.634472763021055
